taxon,sample_id,abundance,growth_rate
Bifidobacterium,s20011_0005,0.021799598939129312,0.007429253880208665
Bilophila,s20011_0005,0.0012937447441619767,0.0004547127695433814
Blautia,s20011_0005,0.06876253315220908,0.025478865742351437
Butyricicoccus,s20011_0005,0.0038165469952778316,0.002498275327294428
Butyricimonas,s20011_0005,0.0022640533022834594,0.0009053238189997038
Collinsella,s20011_0005,0.0020699915906591633,0.0006824377391530366
Coprobacillus,s20011_0005,0.0007762468464971861,0.0002701658757398372
Coprococcus,s20011_0005,0.03273174202729802,0.010673400696026259
Desulfovibrio,s20011_0005,0.004269357655734524,0.00153223504754892
Dialister,s20011_0005,0.0074390322789313675,0.0030178657296095284
Dorea,s20011_0005,0.01649524548806521,0.0060298949537759
Erysipelatoclostridium,s20011_0005,0.0006468723720809884,0.00024639937032664425
Faecalibacterium,s20011_0005,0.16385277184811436,0.06992273267116028
Haemophilus,s20011_0005,0.0007762468464971861,0.0003061807772881244
Holdemanella,s20011_0005,0.034995795329581476,0.013914583131904093
Intestinibacter,s20011_0005,0.0070509088556827745,0.002738661578721392
Lachnoclostridium,s20011_0005,0.0027168639627401514,0.0009833954555547916
Lachnospira,s20011_0005,0.005821851348728896,0.006541519349562271
Lactococcus,s20011_0005,0.0002587489488323954,0.00011204770837911733
Marvinbryantia,s20011_0005,0.0005174978976647908,0.00016314410674636004
Odoribacter,s20011_0005,0.010479332427712013,0.004021331638119954
Parabacteroides,s20011_0005,0.037001099683032536,0.0139544662332171
Parasutterella,s20011_0005,0.02509864803674235,0.010989543553009132
Roseburia,s20011_0005,0.01791836470664338,0.008135918757385861
Ruminococcus,s20011_0005,0.030532375962222653,0.014822408585464892
Slackia,s20011_0005,0.00038812342324859306,0.00024714615442139923
Streptococcus,s20011_0005,0.0007762468464971861,0.000414025999646402
Subdoligranulum,s20011_0005,0.04696293421307976,0.016549234373150968
Veillonella,s20011_0005,0.0003234361860404942,0.00014267238092545732
Akkermansia,s20011_0010,0.153715978000282,0.07284506523166602
Alistipes,s20011_0010,0.09579043858412069,0.034382347353489696
Anaerostipes,s20011_0010,0.01237484134818784,0.005269302471965736
Anaerotruncus,s20011_0010,0.0006346072486250174,0.0002217437217212622
Bacteroides,s20011_0010,0.44006487096319263,0.29197877909742603
Barnesiella,s20011_0010,0.045233394443660965,0.016754632438333347
Bifidobacterium,s20011_0010,0.021329854745451973,0.00739019075137609
Bilophila,s20011_0010,0.001198702580736144,0.00038532129723772276
Blautia,s20011_0010,0.018932449583979688,0.0085567771871404
Butyricicoccus,s20011_0010,0.0013397264137639258,0.0012970249086417585
Butyricimonas,s20011_0010,0.0020801015371597793,0.0008004787412012467
Collinsella,s20011_0010,0.00084614299816669,0.0002354563477145249
Coprococcus,s20011_0010,0.00944859681286137,0.0030506763490661857
Desulfovibrio,s20011_0010,0.0012339585389930896,0.000405228947304181
Dialister,s20011_0010,0.0004935834155972358,0.00018778934369101236
Dorea,s20011_0010,0.0017275419545903254,0.0005874138838480364
Escherichia,s20011_0010,0.00017627979128472706,5.985479246892564e-05
Faecalibacterium,s20011_0010,0.07467211958821039,0.03040093912693836
Lachnoclostridium,s20011_0010,0.0030320124100973052,0.0010566027173998494
Lachnospira,s20011_0010,0.0005640953321111266,0.0006382831373691673
Odoribacter,s20011_0010,0.007439007192215482,0.002643987909764053
Oxalobacter,s20011_0010,0.0002115357495416725,6.972439402088126e-05
Paraprevotella,s20011_0010,0.02989705260188971,0.011567979664334014
Parasutterella,s20011_0010,0.04509237061063318,0.01858389222154962
Pseudoflavonifractor,s20011_0010,0.0003525595825694541,0.00012012443097431411
Roseburia,s20011_0010,0.0076857989000140995,0.003407757338524061
Ruminococcus,s20011_0010,0.013185728388097584,0.0057681714093672405
Streptococcus,s20011_0010,0.0009519108729375261,0.00045409046481583484
Subdoligranulum,s20011_0010,0.01029473981102806,0.0033043768349058154
Acidaminococcus,s20011_0009,0.004556143445032334,0.001782152352044931
Adlercreutzia,s20011_0009,0.0008083480305702529,0.09823334346328588
Akkermansia,s20011_0009,0.005401234567901234,0.0027172834862426356
Alistipes,s20011_0009,0.15222663139329806,0.06071098715731223
Anaerostipes,s20011_0009,0.007422104644326868,0.003293907966066028
Anaerotruncus,s20011_0009,0.00014697236919459142,5.5305985651995555e-05
Bacteroides,s20011_0009,0.422582304526749,0.30305968898335783
Barnesiella,s20011_0009,0.054930922986478545,0.0217218853768119
Bifidobacterium,s20011_0009,0.06782774838330395,0.024166988944915462
Bilophila,s20011_0009,0.0005878894767783657,0.00021522751650907956
Blautia,s20011_0009,0.03497942386831276,0.013359239849915305
Brachyspira,s20011_0009,0.0003674309229864786,0.00018259488691007395
Butyricicoccus,s20011_0009,0.006540270429159318,0.004350931877432343
Butyricimonas,s20011_0009,0.009589947089947091,0.003958880381596579
Collinsella,s20011_0009,0.00977366255144033,0.0033178781425486177
Coprococcus,s20011_0009,0.00856114050558495,0.002875593783815714
Dialister,s20011_0009,0.007936507936507938,0.003252416850836732
Dorea,s20011_0009,0.0036743092298647854,0.0013790571542853273
Eggerthella,s20011_0009,0.0001837154614932393,7.547085267402546e-05
Erysipelatoclostridium,s20011_0009,0.00102880658436214,0.0004067709619817817
Escherichia,s20011_0009,0.00022045855379188714,8.482622809459633e-05
Faecalibacterium,s20011_0009,0.1209950029394474,0.05338625225537296
Flavonifractor,s20011_0009,0.0018371546149323927,0.001815929825135697
Gordonibacter,s20011_0009,0.0001837154614932393,6.664246087583321e-05
Holdemanella,s20011_0009,0.0001837154614932393,5.4084898182499444e-05
Holdemania,s20011_0009,0.00014697236919459142,5.3795092616231764e-05
Intestinibacter,s20011_0009,0.0003674309229864786,0.00013581977388737388
Lachnoclostridium,s20011_0009,0.005952380952380953,0.0022360723609084325
Lachnospira,s20011_0009,0.001065549676660788,0.0011356927635532824
Odoribacter,s20011_0009,0.005952380952380953,0.0023541241616770394
Oxalobacter,s20011_0009,0.0005511463844797179,0.00019513457872916796
Parabacteroides,s20011_0009,0.017305996472663142,0.005731918132305232
Parasutterella,s20011_0009,0.023221634332745447,0.010027785576904159
Phascolarctobacterium,s20011_0009,0.0016166960611405058,0.0005227946546057438
Pseudoflavonifractor,s20011_0009,0.00040417401528512645,0.000153325197238766
Roseburia,s20011_0009,0.008046737213403881,0.002982079458730269
Ruminococcus,s20011_0009,0.0039315108759553205,0.0019246781162737434
Streptococcus,s20011_0009,0.0007348618459729572,0.0003816499681858293
Subdoligranulum,s20011_0009,0.008156966490299825,0.003023176450493934
Akkermansia,s20011_0015,0.34488734835355295,0.16762081733392767
Alistipes,s20011_0015,0.15309069901790875,0.4733529150396152
Anaerostipes,s20011_0015,0.015226541223075022,0.006626094398265117
Bacteroides,s20011_0015,0.22546835025171252,0.061934958439679166
Barnesiella,s20011_0015,0.024841132293471985,0.009397486420184094
Bifidobacterium,s20011_0015,0.0018568952711067101,0.0006953293053603839
Bilophila,s20011_0015,0.0009490798052323186,0.00032709143182900593
Blautia,s20011_0015,0.0435751423619708,0.020792031929938164
Butyricicoccus,s20011_0015,0.002888503755054882,0.0027746130926144413
Butyricimonas,s20011_0015,0.008211603532227451,0.0032287680459012064
Collinsella,s20011_0015,0.0010728728233060992,0.0003350495559546921
Coprococcus,s20011_0015,0.003878847899645128,0.001245530094194004
Dorea,s20011_0015,0.004827927704877446,0.001738410340196432
Escherichia,s20011_0015,0.004167698275150616,0.0015297830810854242
Faecalibacterium,s20011_0015,0.06222662375175375,0.025857484199034782
Flavonifractor,s20011_0015,0.00016505735743170755,0.0001595367851382039
Holdemanella,s20011_0015,0.005942064867541472,0.001730277805799286
Holdemania,s20011_0015,0.00024758603614756134,8.643612072461879e-05
Intestinibacter,s20011_0015,0.00024758603614756134,8.809697021550637e-05
Lachnoclostridium,s20011_0015,0.0009903441445902454,0.0003579871657057326
Lachnospira,s20011_0015,0.0013204588594536604,0.0014256159968756984
Lactococcus,s20011_0015,0.0004126433935792689,0.00018917227606673976
Methanosphaera,s20011_0015,0.0010316084839481722,0.0003935418722515219
Odoribacter,s20011_0015,0.00796401749607989,0.0029636127205961847
Oribacterium,s20011_0015,0.001155401502021953,0.0013123422373466941
Oxalobacter,s20011_0015,0.0009078154658743917,0.00030175197411589277
Parabacteroides,s20011_0015,0.0228604440042915,0.008425978906831071
Paraprevotella,s20011_0015,0.006808615994057937,0.002743892989526089
Parasutterella,s20011_0015,0.0024758603614756136,0.0010573248511799923
Phascolarctobacterium,s20011_0015,0.011554015020219528,0.0038915115423183186
Roseburia,s20011_0015,0.005818271849467691,0.0026699192656873937
Ruminococcus,s20011_0015,0.024511017578608574,0.012276462145317935
Streptococcus,s20011_0015,0.0019806882891804907,0.0010999077621363918
Subdoligranulum,s20011_0015,0.005158042419740862,0.0017842957074281475
Sutterella,s20011_0015,0.0012791945200957336,0.0004701077035520845
Akkermansia,s20011_0014,0.02098426180364727,0.009086838150103282
Alistipes,s20011_0014,0.11749521192439005,0.03211993226334358
Anaerofustis,s20011_0014,0.00016654176034640688,0.00013893734840903125
Anaerostipes,s20011_0014,0.05962195020401367,0.02250005466856112
Bacteroides,s20011_0014,0.40511283204263476,0.3386885983477898
Barnesiella,s20011_0014,0.053001915230243994,0.016361449304231685
Bifidobacterium,s20011_0014,0.007994004496627532,0.002187029164731685
Bilophila,s20011_0014,0.005121159130652012,0.0013250953064374803
Blautia,s20011_0014,0.05512532267466068,0.021804879969217473
Butyricicoccus,s20011_0014,0.00016654176034640688,0.0001531776523693967
Butyricimonas,s20011_0014,0.0037471896077941554,0.001331885586960134
Collinsella,s20011_0014,0.008868348738446167,0.0021578392141629026
Coprococcus,s20011_0014,0.01619618619368807,0.004105550508890587
Dialister,s20011_0014,0.0035806478474477484,0.00087957560417676
Dorea,s20011_0014,0.00699475393454909,0.0021373560112896927
Enterococcus,s20011_0014,0.00024981264051961036,9.044991636877483e-05
Escherichia,s20011_0014,0.007411108335415107,0.0020759574576659215
Faecalibacterium,s20011_0014,0.026896494295944713,0.008870747959121893
Holdemania,s20011_0014,0.0004996252810392207,0.0001403656714313335
Intestinibacter,s20011_0014,0.001498875843117662,0.0006329777006236384
Lachnospira,s20011_0014,0.0011241568823382466,0.001272329105358518
Lactobacillus,s20011_0014,0.0029561162461487225,0.0010249019861956544
Lactococcus,s20011_0014,0.0011241568823382466,0.0004808200240940553
Marvinbryantia,s20011_0014,0.0002081772004330086,8.637921626099974e-05
Odoribacter,s20011_0014,0.06807394454159382,0.019418384462130883
Oxalobacter,s20011_0014,0.0031642934465817307,0.0008516999606260558
Parabacteroides,s20011_0014,0.01861104171871097,0.0051527823064567305
Parasutterella,s20011_0014,0.006953118494462488,0.0028535961446682725
Roseburia,s20011_0014,0.010492130901823635,0.003980632109036521
Ruminococcus,s20011_0014,0.05441752019318845,0.021217785825818233
Streptococcus,s20011_0014,0.0005828961612124241,0.00023921668234825992
Subdoligranulum,s20011_0014,0.021400616204513286,0.006009843218402946
Tyzzerella,s20011_0014,0.0011241568823382466,0.00036563701314641824
Weissella,s20011_0014,0.009034890498792573,0.0033050333925428105
Actinomyces,s20011_0020,0.00016504373659019642,5.228119967925496e-05
Alistipes,s20011_0020,0.006147879187984816,0.002648628132539681
Anaerostipes,s20011_0020,0.0073031853441161915,0.0024013659613423047
Bacteroides,s20011_0020,0.6959481762667107,0.2018327812596107
Barnesiella,s20011_0020,0.009407492985641195,0.0027322614064258215
Bifidobacterium,s20011_0020,0.0030533091269186337,0.00079507422561793
Bilophila,s20011_0020,0.0016091764317544151,0.0003887778656398051
Blautia,s20011_0020,0.019557682785938276,0.007098921004679854
Butyricicoccus,s20011_0020,0.0014028717610166696,0.0012452144256397217
Butyricimonas,s20011_0020,0.0037960059415745174,0.0012758280714456262
Coprococcus,s20011_0020,0.0007014358805083348,0.00014015575317832018
Dialister,s20011_0020,0.0030120481927710845,0.0007387382233303443
Dorea,s20011_0020,0.0031358309952137318,0.0007578531777665669
Faecalibacterium,s20011_0020,0.14701270836771746,0.045033676126984445
Flavonifractor,s20011_0020,0.00033008747318039283,0.00029798793418517224
Intestinibacter,s20011_0020,0.0002475656048852946,0.00010025060233290038
Lachnoclostridium,s20011_0020,0.010521538207625022,0.002686976167931511
Lachnospira,s20011_0020,0.001237828024426473,0.0013404170517622882
Lactococcus,s20011_0020,0.005116355834296089,0.001727418115678272
Odoribacter,s20011_0020,0.012295758375969633,0.003365142417475765
Parabacteroides,s20011_0020,0.00734444627826374,0.0019369853919436284
Parasutterella,s20011_0020,0.000412609341475491,0.2085196497471722
Pseudoflavonifractor,s20011_0020,0.0004951312097705892,0.00013438628051092808
Roseburia,s20011_0020,0.019929031193266215,0.006734259386585696
Ruminococcus,s20011_0020,0.0002888265390328437,0.00010202598363334967
Streptococcus,s20011_0020,0.012997194256477967,0.005124745261361862
Subdoligranulum,s20011_0020,0.015885459646806405,0.004074205827491001
Sutterella,s20011_0020,0.009943885129559333,0.0026770125944225094
Veillonella,s20011_0020,0.0007014358805083348,0.00022921747143050413
Akkermansia,s20011_0019,0.0001985702938840349,5.0927684396735176e-05
Alistipes,s20011_0019,0.007523607801606211,0.0026313428884522823
Anaerostipes,s20011_0019,0.0032653781660930184,0.00121177070989304
Bacteroides,s20011_0019,0.6665122231047567,0.2146101935566307
Barnesiella,s20011_0019,0.02142352837348865,0.006990220526670311
Bifidobacterium,s20011_0019,0.014716265113405697,0.004602317372768891
Blautia,s20011_0019,0.029079516371017557,0.008775676569704835
Butyricicoccus,s20011_0019,0.0016326890830465092,0.0015090128253803213
Collinsella,s20011_0019,0.0016988791810078542,0.0004230522861820965
Coprococcus,s20011_0019,0.004809813785191068,0.0013610704523421323
Dialister,s20011_0019,0.002426970258582649,0.0008267622426650172
Dorea,s20011_0019,0.004390609831435882,0.001492655291723592
Erysipelatoclostridium,s20011_0019,0.0002647603918453798,8.385255490573974e-05
Escherichia,s20011_0019,0.0012134851292913244,0.0003769821836740181
Faecalibacterium,s20011_0019,0.05515841496778747,0.020283030228957995
Flavonifractor,s20011_0019,0.0006398376136263347,0.0005940206772353308
Fusobacterium,s20011_0019,0.0001323801959226899,4.2222881189424756e-05
Holdemania,s20011_0019,0.00028682375783249485,8.426182710068395e-05
Intestinibacter,s20011_0019,0.002647603918453799,0.0008301945928009023
Lachnoclostridium,s20011_0019,0.014826581943341272,0.004882572379288474
Lachnospira,s20011_0019,0.0010590415673815193,0.0011160675363887315
Odoribacter,s20011_0019,0.004567116759332803,0.0015953692531202046
Parabacteroides,s20011_0019,0.03069014208807695,0.009649737156100837
Parasutterella,s20011_0019,0.06978642661724471,0.02601196154167175
Parvimonas,s20011_0019,0.0001544435619098049,4.4759350349515684e-05
Roseburia,s20011_0019,0.0011031682993557495,0.0004527868058245847
Ruminococcus,s20011_0019,0.0036404553878739733,0.0015121879776076811
Streptococcus,s20011_0019,0.00011031682993557494,5.260129932263756e-05
Subdoligranulum,s20011_0019,0.055842379313388035,0.016052511895341622
Tyzzerella,s20011_0019,0.0001985702938840349,6.77781710437298e-05
Acidaminococcus,s20011_0025,0.006497486821135222,0.002032079615109627
Adlercreutzia,s20011_0025,0.0007968615912713006,0.11550757638319123
Akkermansia,s20011_0025,0.010849577050386172,0.004724970383773533
Alistipes,s20011_0025,0.05964202525438274,0.0181388151747996
Anaerostipes,s20011_0025,0.005578031138899105,0.0021357115742635558
Anaerotruncus,s20011_0025,0.00024518818192963094,6.937908935073761e-05
Bacteroides,s20011_0025,0.625229863920559,0.22655508989972367
Barnesiella,s20011_0025,0.00974623023170283,0.0032426763373127106
Bifidobacterium,s20011_0025,0.018389113644722323,0.005093856453763809
Bilophila,s20011_0025,0.0038617138653916877,0.0011106784748312383
Blautia,s20011_0025,0.09078092435944586,0.028224048680684295
Butyricicoccus,s20011_0025,0.0004903763638592619,0.0004561229373966502
Collinsella,s20011_0025,0.0028196640921907563,0.000691416389386927
Coprococcus,s20011_0025,0.0026970700012259406,0.0006957044716581452
Dialister,s20011_0025,0.006313595684687998,0.0021795464057137353
Dorea,s20011_0025,0.020228025009194555,0.006173104879708252
Enterococcus,s20011_0025,0.001225940909648155,0.0005549137825397373
Erysipelatoclostridium,s20011_0025,0.0025744759102611253,0.0008167949651497973
Faecalibacterium,s20011_0025,0.07092068162314576,0.025691923643711433
Flavonifractor,s20011_0025,0.0033713375015324257,0.003154088306456739
Holdemania,s20011_0025,0.00018389113644722325,5.410032392492494e-05
Intestinibacter,s20011_0025,0.0014098320460953781,0.0004995917109162066
Lachnoclostridium,s20011_0025,0.008029912958195414,0.002434127143333786
Lactococcus,s20011_0025,0.0006129704548240775,0.00023810678531768428
Odoribacter,s20011_0025,0.0036778227289444645,0.0011861525708781225
Parabacteroides,s20011_0025,0.0038004168199092803,0.0009653215744635714
Pseudoflavonifractor,s20011_0025,0.0010420497732009316,0.00031821902679197766
Roseburia,s20011_0025,0.0031874463650852026,0.0012708636978827727
Ruminococcus,s20011_0025,0.009930121368150054,0.003819674268810431
Streptococcus,s20011_0025,0.00435209022925095,0.0021237151750345953
Subdoligranulum,s20011_0025,0.02041191614564178,0.005992711210993286
Sutterella,s20011_0025,0.00024518818192963094,7.777522260956588e-05
Tyzzerella,s20011_0025,0.0008581586367537085,0.0002972385932501583
Akkermansia,s20011_0024,0.020444396621294453,0.009744935088965847
Alistipes,s20011_0024,0.027330930220046273,0.009337535211097727
Anaerostipes,s20011_0024,0.010168397266906978,0.004322134817247046
Bacteroides,s20011_0024,0.12282778285898746,0.03147901861383097
Barnesiella,s20011_0024,0.0012912250497659654,0.00048122464258128493
Bifidobacterium,s20011_0024,0.0012912250497659654,0.0004531691135355879
Bilophila,s20011_0024,0.001721633399687954,0.0005593856796969646
Blautia,s20011_0024,0.18276214558562437,0.6327299465306244
Butyricicoccus,s20011_0024,0.005433905417765105,0.003520021998759045
Butyricimonas,s20011_0024,0.0044654866304406305,0.001696817646984032
Collinsella,s20011_0024,0.002313444880830688,0.0006851831383393813
Coprococcus,s20011_0024,0.046645504922795504,0.014023505410802365
Corynebacterium,s20011_0024,0.000860816699843977,0.0003516242685551786
Desulfovibrio,s20011_0024,0.002205842793350191,0.0007249984701745594
Dorea,s20011_0024,0.018238553827944263,0.0062887041260068915
Erysipelatoclostridium,s20011_0024,0.0004304083499219885,0.0001514041464999457
Faecalibacterium,s20011_0024,0.22122989185990208,0.09108307093418855
Gemella,s20011_0024,0.00026900521870124283,8.72180122192781e-05
Haemophilus,s20011_0024,0.00016140313122074568,9.259423627190813e-05
Holdemania,s20011_0024,0.0010222198310647227,0.00034235897812934517
Lachnoclostridium,s20011_0024,0.0027976542744929255,0.0009423159425220763
Lachnospira,s20011_0024,0.0005918114811427342,0.0006557124694330332
Lactobacillus,s20011_0024,0.00016140313122074568,7.341556613705025e-05
Marvinbryantia,s20011_0024,0.0022596438370904395,0.0008410674889698313
Mitsuokella,s20011_0024,0.0009684187873244741,0.0003580401618196767
Mogibacterium,s20011_0024,0.0018292354871684512,0.0010114012536501893
Odoribacter,s20011_0024,0.018884166352827244,0.006795006519218097
Oxalobacter,s20011_0024,0.0005918114811427342,0.00019950079848481378
Parabacteroides,s20011_0024,0.008930973260881261,0.0031467004544175623
Paraprevotella,s20011_0024,0.004626889761661376,0.0018007618420133038
Parasutterella,s20011_0024,0.0005380104374024857,0.2024110744244065
Phascolarctobacterium,s20011_0024,0.04589229031043202,0.01734404216006448
Prevotella,s20011_0024,0.050034970678431163,0.017311585354299455
Roseburia,s20011_0024,0.03965136923656319,0.01742831105404942
Rothia,s20011_0024,0.00021520417496099424,0.0001319951993300701
Ruminococcus,s20011_0024,0.026416312476462044,0.012246810406202492
Slackia,s20011_0024,0.0013988271372464627,0.0008634703550831861
Staphylococcus,s20011_0024,0.00021520417496099424,7.91468926569336e-05
Streptococcus,s20011_0024,0.08172378544143756,0.04375723493862415
Subdoligranulum,s20011_0024,0.02318824985204713,0.007594486828011948
Sutterella,s20011_0024,0.0010222198310647227,0.0003607997498932143
Veillonella,s20011_0024,0.00016140313122074568,7.089807383930712e-05
Weissella,s20011_0024,0.016785925646957554,0.0062239087345452755
Akkermansia,s20011_0029,0.04505201012088839,0.023347191998147703
Alistipes,s20011_0029,0.07878830475119482,0.030523184863502615
Anaerostipes,s20011_0029,0.010823727860556649,0.0047310351483667605
Anaerotruncus,s20011_0029,0.0007028394714647174,0.00023844265119607314
Bacteroides,s20011_0029,0.4997188642114141,0.26926849271579406
Blautia,s20011_0029,0.05938993533876863,0.02962752523722407
Butyricicoccus,s20011_0029,0.0017570986786617936,0.0017135832463562055
Butyricimonas,s20011_0029,0.004357604723081248,0.001726956089109427
Catenibacterium,s20011_0029,0.0028113578858588698,0.0011832479067443258
Coprococcus,s20011_0029,0.0028816418330053417,0.0009171637402051853
Erysipelatoclostridium,s20011_0029,0.000843407365757661,0.0003240810198000775
Escherichia,s20011_0029,0.09931121731796458,0.03647877861419531
Faecalibacterium,s20011_0029,0.0922828226033174,0.03807400420747566
Holdemania,s20011_0029,0.000281135788585887,9.831292145270749e-05
Lachnoclostridium,s20011_0029,0.0014056789429294349,0.0004980213975670692
Lachnospira,s20011_0029,0.00021085184143941526,0.00022772429287104895
Marvinbryantia,s20011_0029,0.0006325555243182458,0.0002211638639897274
Odoribacter,s20011_0029,0.013002530222097275,0.004888722249613592
Parabacteroides,s20011_0029,0.031627776215912284,0.011734053312595107
Parasutterella,s20011_0029,0.014689344953612597,0.0061013833755373245
Roseburia,s20011_0029,0.020874332302502106,0.00952195476155444
Ruminococcus,s20011_0029,0.005903851560303627,0.0029979292571562606
Subdoligranulum,s20011_0029,0.01208883890919314,0.004194416428348637
Veillonella,s20011_0029,0.000562271577171774,0.00023110403061456282
Alistipes,s20011_0030,0.019715995775143765,0.006664566717796848
Anaerostipes,s20011_0030,0.014121973164339083,0.005915641995920456
Bacillus,s20011_0030,0.00011735711770918906,6.676264566492682e-05
Bacteroides,s20011_0030,0.5116770332120644,0.26974376890249946
Bifidobacterium,s20011_0030,0.00011735711770918906,3.672766997282603e-05
Bilophila,s20011_0030,0.0017212377264014397,0.000521176208488228
Blautia,s20011_0030,0.06282517701365255,0.028837918053662055
Butyricicoccus,s20011_0030,0.0020341900402926104,0.0019401207252894572
Collinsella,s20011_0030,0.0009388569416735125,0.0002458243493038792
Dorea,s20011_0030,0.004029261041348825,0.0014109168150609043
Eggerthella,s20011_0030,0.00011735711770918906,4.24470466022021e-05
Faecalibacterium,s20011_0030,0.05273246489066229,0.0208454414049175
Flavonifractor,s20011_0030,0.0016038806086922507,0.0015418655892418857
Fusobacterium,s20011_0030,0.10034033564135665,0.034051327953767
Holdemania,s20011_0030,0.00019559519618198175,6.191695821173208e-05
Hungatella,s20011_0030,0.0003520713531275672,0.0001654750956919558
Lachnoclostridium,s20011_0030,0.029378398466533662,0.00995446846355024
Marvinbryantia,s20011_0030,0.0003129523138911708,0.00012283367873283738
Odoribacter,s20011_0030,0.01157923561397332,0.0039057758924190495
Parabacteroides,s20011_0030,0.04756875171145797,0.015680359127440917
Paraprevotella,s20011_0030,0.05601846418651958,0.020833842116920978
Parasutterella,s20011_0030,0.02949575558424285,0.012084781286648189
Phascolarctobacterium,s20011_0030,0.03743692054923131,0.014772932523947098
Pseudoflavonifractor,s20011_0030,0.0005085475100731526,0.0001675501473904283
Roseburia,s20011_0030,0.008293236318116027,0.0035362655343169035
Ruminococcus,s20011_0030,0.002073309079529007,0.0009099534744420945
Streptococcus,s20011_0030,0.000977975980909909,0.00047004563960305763
Subdoligranulum,s20011_0030,0.002073309079529007,0.0006531900845689512
Sutterella,s20011_0030,0.001642999647928647,0.0005408215527982892
Acidaminococcus,s20011_0033,0.0019320799583859704,0.0009113393893794918
Adlercreutzia,s20011_0033,0.000594486141041837,0.07050388537601725
Akkermansia,s20011_0033,0.09162517648807313,0.052113357303105005
Alistipes,s20011_0033,0.12008620049045106,0.057490552345996815
Anaerostipes,s20011_0033,0.0037155383815114813,0.00195662529268587
Bacteroides,s20011_0033,0.2736865571821357,0.43284921849703006
Barnesiella,s20011_0033,0.008620049045106637,0.004042748999850715
Bilophila,s20011_0033,0.0032696737757301037,0.0014700302396836464
Blautia,s20011_0033,0.06405588169725794,0.030050250998290548
Butyricicoccus,s20011_0033,0.008099873671695028,0.0059390286108334574
Butyricimonas,s20011_0033,0.008099873671695028,0.00391727049673184
Collinsella,s20011_0033,0.0026008768670580367,0.0011103228838428756
Coprococcus,s20011_0033,0.022813405662480496,0.009687934170157583
Dorea,s20011_0033,0.0140447350821134,0.006537409684346917
Escherichia,s20011_0033,0.014564910455525007,0.005865058476578165
Faecalibacterium,s20011_0033,0.150479304451215,0.07790215621352217
Flavonifractor,s20011_0033,0.0010403507468232148,0.001092599842184734
Lachnoclostridium,s20011_0033,0.004978821431225385,0.002303630753547134
Lachnospira,s20011_0033,0.0010403507468232148,0.001108801777806394
Marvinbryantia,s20011_0033,0.0006687969086720666,0.0002253923875727841
Odoribacter,s20011_0033,0.00817418443932526,0.0038657850422655167
Parabacteroides,s20011_0033,0.039013153005870556,0.0160042139258285
Phascolarctobacterium,s20011_0033,0.05476703574347923,0.019603646401857924
Roseburia,s20011_0033,0.0313591439399569,0.017409998262408105
Ruminococcus,s20011_0033,0.028832577840529092,0.017124162025239344
Streptococcus,s20011_0033,0.0004458646057813778,0.00028761179460407244
Subdoligranulum,s20011_0033,0.03678382997696367,0.016744586123867183
Sutterella,s20011_0033,0.004607267593074236,0.002104539443624833
Akkermansia,s20011_0034,0.00014667057788207683,0.00010353243579739399
Alistipes,s20011_0034,0.07441087317884032,0.044172909928805806
